pair_id,role,smiles,reason
train__train_2784__RHEA_21972,product,C[C@@]1(CC(=O)[O-])/C2=C/C3=C(CC(=O)[O-])C(CCC(=O)[O-])=C(CC4=C(CCC(=O)[O-])C(CC(=O)[O-])=C(/C=C5\[NH2+]/C(=C\C(=N2)[C@H]1CCC(=O)[O-])[C@@](C)(CC(=O)[O-])[C@@H]5CCC(=O)[O-])N4)N3.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O,clash_filtered:3/5
train__train_2785__RHEA_12544,reactant,C/C1=C2/[NH+]=C(/C=C3\[NH+]=C(/C(C)=C4\N[C@@](C)([C@@H]5[NH+]=C1[C@](C)(CCC(=O)[O-])[C@H]5CC(=O)[O-])[C@@](C)(CC(=O)[O-])[C@@H]4CCC(=O)[O-])[C@@](C)(CC(=O)[O-])[C@@H]3CCC(=O)[O-])C(C)(C)[C@@H]2CCC(=O)[O-].NC(=O)CC[C@H]([NH3+])C(=O)[O-].NC(=O)CC[C@H]([NH3+])C(=O)[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H]O[H].[H]O[H],clash_all
train__train_2785__RHEA_12544,product,C/C1=C2/[NH+]=C(/C=C3\[NH+]=C(/C(C)=C4\N[C@@](C)([C@@H]5[NH+]=C1[C@](C)(CCC(=O)[O-])[C@H]5CC(=O)[O-])[C@@](C)(CC(N)=O)[C@@H]4CCC(=O)[O-])[C@@](C)(CC(N)=O)[C@@H]3CCC(=O)[O-])C(C)(C)[C@@H]2CCC(=O)[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.O=P([O-])([O-])O.[H+].[H+].[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],clash_all
train__train_2788__RHEA_23252,reactant,*N[C@@H](CSSC[C@H](N*)C(*)=O)C(*)=O.*[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],dummy_atom
train__train_2788__RHEA_23252,product,*N[C@@H](CS)C(*)=O.*N[C@@H](CS)C(*)=O.*[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,dummy_atom
train__train_2789__RHEA_11116,both,,missing_smiles
train__train_2789__RHEA_28150,reactant,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[NH3+]CCCC[NH2+]CCC[NH3+],clash_filtered:3/5
train__train_2789__RHEA_28150,product,CC(=O)NCCC[NH2+]CCCC[NH3+].CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.[H+],clash_filtered:3/5
train__train_2789__RHEA_33099,reactant,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[NH3+]CCC[NH2+]CCCC[NH2+]CCC[NH3+],clash_filtered:4/5
train__train_2789__RHEA_33099,product,CC(=O)NCCC[NH2+]CCCC[NH2+]CCC[NH3+].CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.[H+],clash_filtered:4/5
train__train_2790__RHEA_17989,reactant,*N[C@@H](CO)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,dummy_atom
train__train_2790__RHEA_17989,product,*N[C@@H](COP(=O)([O-])[O-])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+],dummy_atom
train__train_2790__RHEA_46608,reactant,*N[C@H](C(*)=O)[C@@H](C)O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,dummy_atom
train__train_2790__RHEA_46608,product,*N[C@H](C(*)=O)[C@@H](C)OP(=O)([O-])[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+],dummy_atom
train__train_2790__RHEA_45948,reactant,*N[C@@H](CCCC[NH3+])C(*)=O.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-],dummy_atom
train__train_2790__RHEA_45948,product,*N[C@@H](CCCCNC(C)=O)C(*)=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.[H+],dummy_atom
train__train_2792__RHEA_11092,reactant,NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1.O=P([O-])([O-])OC[C@H](O)CO,clash_filtered:1/5
train__train_2792__RHEA_11092,product,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C(CO)COP(=O)([O-])[O-].[H+],clash_filtered:2/5
train__train_2793__RHEA_17989,reactant,*N[C@@H](CO)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,dummy_atom
train__train_2793__RHEA_17989,product,*N[C@@H](COP(=O)([O-])[O-])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+],dummy_atom
train__train_2793__RHEA_46608,reactant,*N[C@H](C(*)=O)[C@@H](C)O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,dummy_atom
train__train_2793__RHEA_46608,product,*N[C@H](C(*)=O)[C@@H](C)OP(=O)([O-])[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+],dummy_atom
train__train_2794__RHEA_10596,reactant,*N[C@@H](CC1=CC=C(O)C=C1)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,dummy_atom
train__train_2794__RHEA_10596,product,*N[C@@H](CC1=CC=C(OP(=O)([O-])[O-])C=C1)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+],dummy_atom
train__train_2795__RHEA_21564,reactant,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[1*]C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-],dummy_atom
train__train_2795__RHEA_21564,product,*C(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS,dummy_atom
train__train_2795__RHEA_21036,reactant,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-],clash_all
train__train_2795__RHEA_21036,product,CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS,clash_all
train__train_2795__RHEA_18161,reactant,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-],clash_all
train__train_2795__RHEA_18161,product,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.CCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-],clash_all
train__train_2795__RHEA_31203,reactant,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-],clash_all
train__train_2795__RHEA_31203,product,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.CCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-],clash_all
train__train_2795__RHEA_40343,reactant,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)CCCCCCCCCCCCC(=O)[O-],clash_all
train__train_2795__RHEA_40343,product,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCCCCCC(=O)[O-],clash_all
train__train_2795__RHEA_39131,reactant,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-],clash_all
train__train_2795__RHEA_39131,product,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-],clash_all
train__train_2796__RHEA_40523,reactant,O=C([O-])CCC(=O)[O-].[1*]C1=C([2*])C(=O)C([3*])=C([4*])C1=O,dummy_atom
train__train_2796__RHEA_40523,product,O=C([O-])/C=C/C(=O)[O-].[1*]C1=C(O)C([4*])=C([3*])C(O)=C1[2*],dummy_atom
train__train_2797__RHEA_10596,reactant,*N[C@@H](CC1=CC=C(O)C=C1)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,dummy_atom
train__train_2797__RHEA_10596,product,*N[C@@H](CC1=CC=C(OP(=O)([O-])[O-])C=C1)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+],dummy_atom
train__train_2798__RHEA_10596,reactant,*N[C@@H](CC1=CC=C(O)C=C1)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,dummy_atom
train__train_2798__RHEA_10596,product,*N[C@@H](CC1=CC=C(OP(=O)([O-])[O-])C=C1)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+],dummy_atom
train__train_2799__RHEA_10596,reactant,*N[C@@H](CC1=CC=C(O)C=C1)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,dummy_atom
train__train_2799__RHEA_10596,product,*N[C@@H](CC1=CC=C(OP(=O)([O-])[O-])C=C1)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+],dummy_atom
train__train_2801__RHEA_20625,product,[Fe+2].[Fe+2].[H+].[H+],etflow_error:tuple index out of range
train__train_2802__RHEA_10596,reactant,*N[C@@H](CC1=CC=C(O)C=C1)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,dummy_atom
train__train_2802__RHEA_10596,product,*N[C@@H](CC1=CC=C(OP(=O)([O-])[O-])C=C1)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+],dummy_atom
train__train_2803__RHEA_17453,reactant,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[NH3+]CC(=O)[O-].[NH3+][C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,clash_filtered:4/5
train__train_2803__RHEA_17453,product,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.[H+].[NH3+]CC(=O)N[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,clash_filtered:4/5
train__train_2803__RHEA_23032,reactant,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[NH2+]=C(CNC=O)N[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,clash_filtered:1/5
train__train_2803__RHEA_23032,product,NC1=C[NH+]=CN1[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.[H+],clash_filtered:3/5
train__train_2803__RHEA_15053,reactant,[H]C(=O)N(C[C@H]1CNC2=C(N1)C(=O)NC(N)=N2)C1=CC=C(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C=C1.[NH3+]CC(=O)N[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,clash_filtered:2/5
train__train_2804__RHEA_17017,reactant,*N[C@@H](CCCCNC(=O)CCCC[C@@H](S)CCS)C(*)=O.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-],dummy_atom
train__train_2804__RHEA_17017,product,*N[C@@H](CCCCNC(=O)CCCC[C@@H](S)CCSC(C)=O)C(*)=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS,dummy_atom
train__train_2805__RHEA_40523,reactant,O=C([O-])CCC(=O)[O-].[1*]C1=C([2*])C(=O)C([3*])=C([4*])C1=O,dummy_atom
train__train_2805__RHEA_40523,product,O=C([O-])/C=C/C(=O)[O-].[1*]C1=C(O)C([4*])=C([3*])C(O)=C1[2*],dummy_atom
train__train_2806__RHEA_40523,reactant,O=C([O-])CCC(=O)[O-].[1*]C1=C([2*])C(=O)C([3*])=C([4*])C1=O,dummy_atom
train__train_2806__RHEA_40523,product,O=C([O-])/C=C/C(=O)[O-].[1*]C1=C(O)C([4*])=C([3*])C(O)=C1[2*],dummy_atom
train__train_2807__RHEA_40523,reactant,O=C([O-])CCC(=O)[O-].[1*]C1=C([2*])C(=O)C([3*])=C([4*])C1=O,dummy_atom
train__train_2807__RHEA_40523,product,O=C([O-])/C=C/C(=O)[O-].[1*]C1=C(O)C([4*])=C([3*])C(O)=C1[2*],dummy_atom
train__train_2809__RHEA_13457,reactant,*N[C@@H](CCCCNC(=O)CCCC[C@@H]1CCSS1)C(*)=O.CC(C)C(=O)C(=O)[O-].[H+],dummy_atom
train__train_2809__RHEA_13457,product,*N[C@@H](CCCCNC(=O)CCCC[C@@H](S)CCSC(=O)C(C)C)C(*)=O.O=C=O,dummy_atom
train__train_2810__RHEA_19629,reactant,NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1.O=C([O-])C[C@H](C(=O)[O-])[C@@H](O)C(=O)[O-],clash_filtered:4/5
train__train_2810__RHEA_19629,product,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C([O-])CCC(=O)C(=O)[O-].O=C=O,clash_all
train__train_2811__RHEA_17989,reactant,*N[C@@H](CO)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,dummy_atom
train__train_2811__RHEA_17989,product,*N[C@@H](COP(=O)([O-])[O-])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+],dummy_atom
train__train_2811__RHEA_46608,reactant,*N[C@H](C(*)=O)[C@@H](C)O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,dummy_atom
train__train_2811__RHEA_46608,product,*N[C@H](C(*)=O)[C@@H](C)OP(=O)([O-])[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+],dummy_atom
train__train_2811__RHEA_10596,reactant,*N[C@@H](CC1=CC=C(O)C=C1)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,dummy_atom
train__train_2811__RHEA_10596,product,*N[C@@H](CC1=CC=C(OP(=O)([O-])[O-])C=C1)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+],dummy_atom
train__train_2812__RHEA_54816,reactant,*N[C@@H](CCC(N)=O)C(*)=O.*N[C@@H](CCCC[NH3+])C(*)=O,dummy_atom
train__train_2812__RHEA_54816,product,*N[C@@H](CCCCNC(=O)CC[C@H](N*)C(*)=O)C(*)=O.[H][N+]([H])([H])[H],dummy_atom
train__train_2812__RHEA_66552,reactant,*N[C@@H](CCC(N)=O)C(*)=O.[NH3+]CCC1=CNC2=CC=C(O)C=C12,dummy_atom
train__train_2812__RHEA_66552,product,*N[C@@H](CCC(=O)NCC/C1=C/NC2=CC=C(O)C=C21)C(*)=O.[H][N+]([H])([H])[H],dummy_atom
train__train_2812__RHEA_66556,reactant,*N[C@@H](CCC(N)=O)C(*)=O.[NH3+]CCC1=CC=C(O)C(O)=C1,dummy_atom
train__train_2812__RHEA_66556,product,*N[C@@H](CCC(=O)NCCC1=CC(O)=C(O)C=C1)C(*)=O.[H][N+]([H])([H])[H],dummy_atom
train__train_2812__RHEA_66564,reactant,*N[C@@H](CCC(N)=O)C(*)=O.[NH3+]CCC1=CNC=N1,dummy_atom
train__train_2812__RHEA_66564,product,*N[C@@H](CCC(=O)NCCC1=CNC=N1)C(*)=O.[H][N+]([H])([H])[H],dummy_atom
train__train_2812__RHEA_66560,reactant,*N[C@@H](CCC(N)=O)C(*)=O.[NH3+]C[C@H](O)C1=CC(O)=C(O)C=C1,dummy_atom
train__train_2812__RHEA_66560,product,*N[C@@H](CCC(=O)NC[C@H](O)C1=CC(O)=C(O)C=C1)C(*)=O.[H][N+]([H])([H])[H],dummy_atom
train__train_2812__RHEA_16441,reactant,*N[C@@H](CCC(N)=O)C(*)=O.[H]O[H],dummy_atom
train__train_2812__RHEA_16441,product,*N[C@@H](CCC(=O)[O-])C(*)=O.[H][N+]([H])([H])[H],dummy_atom
train__train_2813__RHEA_54816,reactant,*N[C@@H](CCC(N)=O)C(*)=O.*N[C@@H](CCCC[NH3+])C(*)=O,dummy_atom
train__train_2813__RHEA_54816,product,*N[C@@H](CCCCNC(=O)CC[C@H](N*)C(*)=O)C(*)=O.[H][N+]([H])([H])[H],dummy_atom
train__train_2813__RHEA_66552,reactant,*N[C@@H](CCC(N)=O)C(*)=O.[NH3+]CCC1=CNC2=CC=C(O)C=C12,dummy_atom
train__train_2813__RHEA_66552,product,*N[C@@H](CCC(=O)NCC/C1=C/NC2=CC=C(O)C=C21)C(*)=O.[H][N+]([H])([H])[H],dummy_atom
train__train_2813__RHEA_66556,reactant,*N[C@@H](CCC(N)=O)C(*)=O.[NH3+]CCC1=CC=C(O)C(O)=C1,dummy_atom
train__train_2813__RHEA_66556,product,*N[C@@H](CCC(=O)NCCC1=CC(O)=C(O)C=C1)C(*)=O.[H][N+]([H])([H])[H],dummy_atom
train__train_2813__RHEA_66564,reactant,*N[C@@H](CCC(N)=O)C(*)=O.[NH3+]CCC1=CNC=N1,dummy_atom
train__train_2813__RHEA_66564,product,*N[C@@H](CCC(=O)NCCC1=CNC=N1)C(*)=O.[H][N+]([H])([H])[H],dummy_atom
train__train_2813__RHEA_66560,reactant,*N[C@@H](CCC(N)=O)C(*)=O.[NH3+]C[C@H](O)C1=CC(O)=C(O)C=C1,dummy_atom
train__train_2813__RHEA_66560,product,*N[C@@H](CCC(=O)NC[C@H](O)C1=CC(O)=C(O)C=C1)C(*)=O.[H][N+]([H])([H])[H],dummy_atom
train__train_2813__RHEA_16441,reactant,*N[C@@H](CCC(N)=O)C(*)=O.[H]O[H],dummy_atom
train__train_2813__RHEA_16441,product,*N[C@@H](CCC(=O)[O-])C(*)=O.[H][N+]([H])([H])[H],dummy_atom
train__train_2814__RHEA_13345,reactant,*N[C@@H](CS)C(*)=O.CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-],dummy_atom
train__train_2814__RHEA_13345,product,*N[C@@H](CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(*)=O.O=P([O-])([O-])OP(=O)([O-])O,dummy_atom
train__train_2815__RHEA_22888,reactant,C[C@H](C(=O)[O-])C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-],clash_filtered:3/5
